method_id,root_id,condition_id,condition_family,primary_recovery_axis,window_index,window_start,window_end,nominal_value,disturbed_value,directed_gap,within_tolerance
dyna_q_plus,t527-final-r05,action-remap-cycle-clockwise,action-remap,True,6,193,224,-0.03359375,-0.09609375000000003,0.06250000000000003,True
dyna_q_plus,t527-final-r05,action-remap-cycle-clockwise,action-remap,True,7,225,256,-0.023437499999999997,-0.12031250000000003,0.09687500000000003,True
dyna_q_plus,t527-final-r05,action-remap-swap-right-down,action-remap,True,0,1,32,-0.031249999999999993,-0.11171875000000006,0.08046875000000006,True
dyna_q_plus,t527-final-r05,action-remap-swap-right-down,action-remap,True,1,33,64,0.003125000000000005,-0.10468750000000004,0.10781250000000005,False
dyna_q_plus,t527-final-r05,action-remap-swap-right-down,action-remap,True,2,65,96,-0.03359375,-0.13984375000000004,0.10625000000000004,False
dyna_q_plus,t527-final-r05,action-remap-swap-right-down,action-remap,True,3,97,128,-0.018749999999999996,-0.11406250000000004,0.09531250000000005,True
dyna_q_plus,t527-final-r05,action-remap-swap-right-down,action-remap,True,4,129,160,-0.018750000000000006,-0.12109375000000006,0.10234375000000005,False
dyna_q_plus,t527-final-r05,action-remap-swap-right-down,action-remap,True,5,161,192,-0.035937500000000004,-0.14218749999999997,0.10624999999999996,False
dyna_q_plus,t527-final-r05,action-remap-swap-right-down,action-remap,True,6,193,224,-0.03359375,-0.11171875000000006,0.07812500000000006,True
dyna_q_plus,t527-final-r05,action-remap-swap-right-down,action-remap,True,7,225,256,-0.023437499999999997,-0.10937500000000006,0.08593750000000006,True
dyna_q_plus,t527-final-r05,observation-corruption-0.05,observation-corruption,False,0,1,32,-0.031249999999999993,-0.031249999999999993,0.0,True
dyna_q_plus,t527-final-r05,observation-corruption-0.05,observation-corruption,False,1,33,64,0.003125000000000005,-0.021093749999999998,0.024218750000000004,True
dyna_q_plus,t527-final-r05,observation-corruption-0.05,observation-corruption,False,2,65,96,-0.03359375,-0.021093749999999998,-0.0125,True
dyna_q_plus,t527-final-r05,observation-corruption-0.05,observation-corruption,False,3,97,128,-0.018749999999999996,-0.018750000000000017,2.0816681711721685e-17,True
dyna_q_plus,t527-final-r05,observation-corruption-0.05,observation-corruption,False,4,129,160,-0.018750000000000006,-0.03359375000000001,0.014843750000000006,True
dyna_q_plus,t527-final-r05,observation-corruption-0.05,observation-corruption,False,5,161,192,-0.035937500000000004,-0.06015625000000001,0.024218750000000004,True
dyna_q_plus,t527-final-r05,observation-corruption-0.05,observation-corruption,False,6,193,224,-0.03359375,0.0007812500000000042,-0.034375,True
dyna_q_plus,t527-final-r05,observation-corruption-0.05,observation-corruption,False,7,225,256,-0.023437499999999997,-0.035937500000000025,0.012500000000000028,True
dyna_q_plus,t527-final-r06,action-failure-0.15,action-failure,False,0,1,32,-0.057812500000000024,-0.07031250000000004,0.012500000000000018,True
dyna_q_plus,t527-final-r06,action-failure-0.15,action-failure,False,1,33,64,-0.018750000000000006,-0.033593750000000006,0.01484375,True
dyna_q_plus,t527-final-r06,action-failure-0.15,action-failure,False,2,65,96,-0.0359375,-0.03359375000000002,-0.002343749999999978,True
dyna_q_plus,t527-final-r06,action-failure-0.15,action-failure,False,3,97,128,0.0007812500000000081,-0.03359375000000002,0.03437500000000003,True
dyna_q_plus,t527-final-r06,action-failure-0.15,action-failure,False,4,129,160,-0.03359375,-0.033593750000000006,6.938893903907228e-18,True
dyna_q_plus,t527-final-r06,action-failure-0.15,action-failure,False,5,161,192,-0.018749999999999992,-0.031249999999999997,0.012500000000000004,True
dyna_q_plus,t527-final-r06,action-failure-0.15,action-failure,False,6,193,224,-0.018750000000000006,-0.03125,0.012499999999999994,True
dyna_q_plus,t527-final-r06,action-failure-0.15,action-failure,False,7,225,256,0.0031250000000000036,-0.031249999999999993,0.034374999999999996,True
dyna_q_plus,t527-final-r06,action-remap-cycle-clockwise,action-remap,True,0,1,32,-0.057812500000000024,-0.15859374999999992,0.1007812499999999,False
dyna_q_plus,t527-final-r06,action-remap-cycle-clockwise,action-remap,True,1,33,64,-0.018750000000000006,-0.1328125,0.1140625,False
dyna_q_plus,t527-final-r06,action-remap-cycle-clockwise,action-remap,True,2,65,96,-0.0359375,-0.17031249999999998,0.13437499999999997,False
dyna_q_plus,t527-final-r06,action-remap-cycle-clockwise,action-remap,True,3,97,128,0.0007812500000000081,-0.146875,0.14765625000000002,False
dyna_q_plus,t527-final-r06,action-remap-cycle-clockwise,action-remap,True,4,129,160,-0.03359375,-0.13359375,0.1,True
dyna_q_plus,t527-final-r06,action-remap-cycle-clockwise,action-remap,True,5,161,192,-0.018749999999999992,-0.07187500000000001,0.05312500000000002,True
dyna_q_plus,t527-final-r06,action-remap-cycle-clockwise,action-remap,True,6,193,224,-0.018750000000000006,-0.07187500000000004,0.05312500000000003,True
dyna_q_plus,t527-final-r06,action-remap-cycle-clockwise,action-remap,True,7,225,256,0.0031250000000000036,-0.06406250000000002,0.06718750000000002,True
dyna_q_plus,t527-final-r06,action-remap-swap-right-down,action-remap,True,0,1,32,-0.057812500000000024,-0.13046875000000002,0.07265625,True
dyna_q_plus,t527-final-r06,action-remap-swap-right-down,action-remap,True,1,33,64,-0.018750000000000006,-0.11640625000000004,0.09765625000000004,True
dyna_q_plus,t527-final-r06,action-remap-swap-right-down,action-remap,True,2,65,96,-0.0359375,-0.10234375000000005,0.06640625000000006,True
dyna_q_plus,t527-final-r06,action-remap-swap-right-down,action-remap,True,3,97,128,0.0007812500000000081,-0.12578125,0.12656250000000002,False
dyna_q_plus,t527-final-r06,action-remap-swap-right-down,action-remap,True,4,129,160,-0.03359375,-0.12343750000000003,0.08984375000000003,True
dyna_q_plus,t527-final-r06,action-remap-swap-right-down,action-remap,True,5,161,192,-0.018749999999999992,-0.13984375000000002,0.12109375000000003,False
dyna_q_plus,t527-final-r06,action-remap-swap-right-down,action-remap,True,6,193,224,-0.018750000000000006,-0.1328125,0.1140625,False
dyna_q_plus,t527-final-r06,action-remap-swap-right-down,action-remap,True,7,225,256,0.0031250000000000036,-0.11640625000000004,0.11953125000000005,False
dyna_q_plus,t527-final-r06,observation-corruption-0.05,observation-corruption,False,0,1,32,-0.057812500000000024,-0.07031250000000004,0.012500000000000018,True
dyna_q_plus,t527-final-r06,observation-corruption-0.05,observation-corruption,False,1,33,64,-0.018750000000000006,-0.018749999999999996,-1.0408340855860843e-17,True
dyna_q_plus,t527-final-r06,observation-corruption-0.05,observation-corruption,False,2,65,96,-0.0359375,-0.01875000000000001,-0.017187499999999988,True
dyna_q_plus,t527-final-r06,observation-corruption-0.05,observation-corruption,False,3,97,128,0.0007812500000000081,-0.03593750000000001,0.03671875000000002,True
dyna_q_plus,t527-final-r06,observation-corruption-0.05,observation-corruption,False,4,129,160,-0.03359375,-0.02109375,-0.012499999999999997,True
dyna_q_plus,t527-final-r06,observation-corruption-0.05,observation-corruption,False,5,161,192,-0.018749999999999992,-0.03125,0.012500000000000008,True
dyna_q_plus,t527-final-r06,observation-corruption-0.05,observation-corruption,False,6,193,224,-0.018750000000000006,-0.021093750000000012,0.0023437500000000056,True
dyna_q_plus,t527-final-r06,observation-corruption-0.05,observation-corruption,False,7,225,256,0.0031250000000000036,-0.0234375,0.026562500000000003,True
dyna_q_plus,t527-final-r07,action-failure-0.15,action-failure,False,0,1,32,-0.031249999999999993,-0.03125,6.938893903907228e-18,True
dyna_q_plus,t527-final-r07,action-failure-0.15,action-failure,False,1,33,64,0.003125000000000002,-0.03125,0.034375,True
dyna_q_plus,t527-final-r07,action-failure-0.15,action-failure,False,2,65,96,-0.0359375,-0.0359375,0.0,True
dyna_q_plus,t527-final-r07,action-failure-0.15,action-failure,False,3,97,128,-0.001562499999999998,-0.014062499999999993,0.012499999999999995,True
dyna_q_plus,t527-final-r07,action-failure-0.15,action-failure,False,4,129,160,-0.03593750000000002,-0.05312500000000003,0.017187500000000015,True
dyna_q_plus,t527-final-r07,action-failure-0.15,action-failure,False,5,161,192,-0.040625,-0.031250000000000014,-0.009374999999999988,True
dyna_q_plus,t527-final-r07,action-failure-0.15,action-failure,False,6,193,224,-0.006249999999999995,-0.03125,0.025000000000000005,True
dyna_q_plus,t527-final-r07,action-failure-0.15,action-failure,False,7,225,256,-0.031249999999999993,-0.033593750000000006,0.0023437500000000125,True
dyna_q_plus,t527-final-r07,action-remap-cycle-clockwise,action-remap,True,0,1,32,-0.031249999999999993,-0.1796875,0.1484375,False
dyna_q_plus,t527-final-r07,action-remap-cycle-clockwise,action-remap,True,1,33,64,0.003125000000000002,-0.13984375000000002,0.14296875,False
dyna_q_plus,t527-final-r07,action-remap-cycle-clockwise,action-remap,True,2,65,96,-0.0359375,-0.15078125,0.11484375000000001,False
dyna_q_plus,t527-final-r07,action-remap-cycle-clockwise,action-remap,True,3,97,128,-0.001562499999999998,-0.11562500000000003,0.11406250000000004,False
dyna_q_plus,t527-final-r07,action-remap-cycle-clockwise,action-remap,True,4,129,160,-0.03593750000000002,-0.12031250000000003,0.084375,True
dyna_q_plus,t527-final-r07,action-remap-cycle-clockwise,action-remap,True,5,161,192,-0.040625,-0.11562500000000003,0.07500000000000004,True
dyna_q_plus,t527-final-r07,action-remap-cycle-clockwise,action-remap,True,6,193,224,-0.006249999999999995,-0.08125000000000004,0.07500000000000005,True
dyna_q_plus,t527-final-r07,action-remap-cycle-clockwise,action-remap,True,7,225,256,-0.031249999999999993,-0.10312500000000005,0.07187500000000005,True
dyna_q_plus,t527-final-r07,action-remap-swap-right-down,action-remap,True,0,1,32,-0.031249999999999993,-0.12343750000000003,0.09218750000000003,True
dyna_q_plus,t527-final-r07,action-remap-swap-right-down,action-remap,True,1,33,64,0.003125000000000002,-0.10468750000000004,0.10781250000000005,False
dyna_q_plus,t527-final-r07,action-remap-swap-right-down,action-remap,True,2,65,96,-0.0359375,-0.1234375,0.08750000000000001,True
dyna_q_plus,t527-final-r07,action-remap-swap-right-down,action-remap,True,3,97,128,-0.001562499999999998,-0.11406250000000005,0.11250000000000006,False
dyna_q_plus,t527-final-r07,action-remap-swap-right-down,action-remap,True,4,129,160,-0.03593750000000002,-0.13046875000000002,0.09453125000000001,True
dyna_q_plus,t527-final-r07,action-remap-swap-right-down,action-remap,True,5,161,192,-0.040625,-0.10703125000000005,0.06640625000000006,True
dyna_q_plus,t527-final-r07,action-remap-swap-right-down,action-remap,True,6,193,224,-0.006249999999999995,-0.11875000000000005,0.11250000000000006,False
dyna_q_plus,t527-final-r07,action-remap-swap-right-down,action-remap,True,7,225,256,-0.031249999999999993,-0.10703125000000005,0.07578125000000005,True
dyna_q_plus,t527-final-r07,observation-corruption-0.05,observation-corruption,False,0,1,32,-0.031249999999999993,-0.03593750000000001,0.004687500000000018,True
dyna_q_plus,t527-final-r07,observation-corruption-0.05,observation-corruption,False,1,33,64,0.003125000000000002,-0.014062499999999993,0.017187499999999994,True
dyna_q_plus,t527-final-r07,observation-corruption-0.05,observation-corruption,False,2,65,96,-0.0359375,-0.016406249999999997,-0.01953125,True
dyna_q_plus,t527-final-r07,observation-corruption-0.05,observation-corruption,False,3,97,128,-0.001562499999999998,-0.04062500000000002,0.03906250000000003,True
dyna_q_plus,t527-final-r07,observation-corruption-0.05,observation-corruption,False,4,129,160,-0.03593750000000002,-0.03828125000000003,0.0023437500000000125,True
dyna_q_plus,t527-final-r07,observation-corruption-0.05,observation-corruption,False,5,161,192,-0.040625,-0.03593750000000001,-0.00468749999999999,True
dyna_q_plus,t527-final-r07,observation-corruption-0.05,observation-corruption,False,6,193,224,-0.006249999999999995,-0.016406249999999994,0.010156249999999999,True
dyna_q_plus,t527-final-r07,observation-corruption-0.05,observation-corruption,False,7,225,256,-0.031249999999999993,-0.014062499999999992,-0.0171875,True
dyna_q_plus,t527-final-r08,action-failure-0.15,action-failure,False,0,1,32,-0.035937500000000004,-0.03125000000000001,-0.004687499999999997,True
dyna_q_plus,t527-final-r08,action-failure-0.15,action-failure,False,1,33,64,0.0007812500000000003,-0.033593750000000006,0.034375,True
dyna_q_plus,t527-final-r08,action-failure-0.15,action-failure,False,2,65,96,-0.03359374999999999,-0.031249999999999997,-0.002343749999999995,True
dyna_q_plus,t527-final-r08,action-failure-0.15,action-failure,False,3,97,128,-0.021093749999999998,-0.031249999999999993,0.010156249999999995,True
dyna_q_plus,t527-final-r08,action-failure-0.15,action-failure,False,4,129,160,0.0031250000000000015,-0.03359375,0.03671875,True
dyna_q_plus,t527-final-r08,action-failure-0.15,action-failure,False,5,161,192,-0.04062500000000002,-0.0359375,-0.004687500000000025,True
dyna_q_plus,t527-final-r08,action-failure-0.15,action-failure,False,6,193,224,0.003125000000000004,-0.01640625,0.019531250000000003,True
dyna_q_plus,t527-final-r08,action-failure-0.15,action-failure,False,7,225,256,-0.033593750000000026,-0.04296875000000003,0.009375000000000001,True
dyna_q_plus,t527-final-r08,action-remap-cycle-clockwise,action-remap,True,0,1,32,-0.035937500000000004,-0.15390625,0.11796874999999998,False
dyna_q_plus,t527-final-r08,action-remap-cycle-clockwise,action-remap,True,1,33,64,0.0007812500000000003,-0.1375,0.13828125000000002,False
dyna_q_plus,t527-final-r08,action-remap-cycle-clockwise,action-remap,True,2,65,96,-0.03359374999999999,-0.16249999999999998,0.12890625,False
dyna_q_plus,t527-final-r08,action-remap-cycle-clockwise,action-remap,True,3,97,128,-0.021093749999999998,-0.1375,0.11640625000000002,False
dyna_q_plus,t527-final-r08,action-remap-cycle-clockwise,action-remap,True,4,129,160,0.0031250000000000015,-0.14453125,0.14765625,False
dyna_q_plus,t527-final-r08,action-remap-cycle-clockwise,action-remap,True,5,161,192,-0.04062500000000002,-0.10312500000000005,0.06250000000000003,True
dyna_q_plus,t527-final-r08,action-remap-cycle-clockwise,action-remap,True,6,193,224,0.003125000000000004,-0.09375000000000003,0.09687500000000003,True
dyna_q_plus,t527-final-r08,action-remap-cycle-clockwise,action-remap,True,7,225,256,-0.033593750000000026,-0.09843750000000004,0.06484375,True
dyna_q_plus,t527-final-r08,action-remap-swap-right-down,action-remap,True,0,1,32,-0.035937500000000004,-0.1375,0.1015625,False
dyna_q_plus,t527-final-r08,action-remap-swap-right-down,action-remap,True,1,33,64,0.0007812500000000003,-0.11406250000000004,0.11484375000000004,False
dyna_q_plus,t527-final-r08,action-remap-swap-right-down,action-remap,True,2,65,96,-0.03359374999999999,-0.11406250000000004,0.08046875000000005,True
dyna_q_plus,t527-final-r08,action-remap-swap-right-down,action-remap,True,3,97,128,-0.021093749999999998,-0.12578125,0.10468750000000002,False
dyna_q_plus,t527-final-r08,action-remap-swap-right-down,action-remap,True,4,129,160,0.0031250000000000015,-0.12109375,0.12421875,False
dyna_q_plus,t527-final-r08,action-remap-swap-right-down,action-remap,True,5,161,192,-0.04062500000000002,-0.13515625000000003,0.09453125000000001,True
dyna_q_plus,t527-final-r08,action-remap-swap-right-down,action-remap,True,6,193,224,0.003125000000000004,-0.14218750000000005,0.14531250000000007,False
dyna_q_plus,t527-final-r08,action-remap-swap-right-down,action-remap,True,7,225,256,-0.033593750000000026,-0.13515625000000003,0.1015625,False
dyna_q_plus,t527-final-r08,observation-corruption-0.05,observation-corruption,False,0,1,32,-0.035937500000000004,-0.03593750000000001,6.938893903907228e-18,True
dyna_q_plus,t527-final-r08,observation-corruption-0.05,observation-corruption,False,1,33,64,0.0007812500000000003,0.0007812500000000055,-5.204170427930421e-18,True
dyna_q_plus,t527-final-r08,observation-corruption-0.05,observation-corruption,False,2,65,96,-0.03359374999999999,-0.03828125,0.004687500000000011,True
dyna_q_plus,t527-final-r08,observation-corruption-0.05,observation-corruption,False,3,97,128,-0.021093749999999998,-0.04296875,0.021875000000000002,True
dyna_q_plus,t527-final-r08,observation-corruption-0.05,observation-corruption,False,4,129,160,0.0031250000000000015,-0.016406249999999997,0.01953125,True
dyna_q_plus,t527-final-r08,observation-corruption-0.05,observation-corruption,False,5,161,192,-0.04062500000000002,-0.01875,-0.021875000000000023,True
