method_id,root_id,condition_id,planned_layout_count,observed_layout_count,missing_layout_ids,complete_layout_block,included_in_primary_summary,frozen_loss,adaptive_loss,adaptation_benefit
sarsa,t527-final-r08,action-remap-cycle-clockwise,2,2,[],True,True,50.42500000000004,20.225000000000165,30.199999999999875
sarsa,t527-final-r08,action-remap-swap-right-down,2,2,[],True,True,44.950000000000045,15.800000000000068,29.14999999999998
sarsa,t527-final-r08,observation-corruption-0.05,2,2,[],True,True,-3.5000000000000147,6.624999999999959,-10.124999999999973
sarsa,t527-final-r09,action-failure-0.15,2,2,[],True,True,4.249999999999979,4.324999999999976,-0.07499999999999751
sarsa,t527-final-r09,action-remap-cycle-clockwise,2,2,[],True,True,53.450000000000045,19.450000000000113,33.999999999999936
sarsa,t527-final-r09,action-remap-swap-right-down,2,2,[],True,True,35.675000000000104,15.47500000000008,20.200000000000024
sarsa,t527-final-r09,observation-corruption-0.05,2,2,[],True,True,0.2999999999999998,2.949999999999981,-2.6499999999999813
sarsa,t527-final-r10,action-failure-0.15,2,2,[],True,True,2.3,1.8999999999999932,0.4000000000000066
sarsa,t527-final-r10,action-remap-cycle-clockwise,2,2,[],True,True,52.52500000000006,24.300000000000207,28.224999999999856
sarsa,t527-final-r10,action-remap-swap-right-down,2,2,[],True,True,32.50000000000017,14.67500000000011,17.825000000000063
sarsa,t527-final-r10,observation-corruption-0.05,2,2,[],True,True,1.0999999999999988,3.4999999999999876,-2.399999999999989
sarsa,t527-final-r11,action-failure-0.15,2,2,[],True,True,2.524999999999958,2.5999999999999583,-0.07500000000000018
sarsa,t527-final-r11,action-remap-cycle-clockwise,2,2,[],True,True,56.50000000000001,20.02500000000016,36.47499999999985
sarsa,t527-final-r11,action-remap-swap-right-down,2,2,[],True,True,34.90000000000009,21.025000000000095,13.874999999999993
sarsa,t527-final-r11,observation-corruption-0.05,2,2,[],True,True,0.14999999999999547,0.6999999999999922,-0.5499999999999967
sarsa,t527-final-r12,action-failure-0.15,2,2,[],True,True,3.0499999999999736,4.299999999999972,-1.2499999999999982
sarsa,t527-final-r12,action-remap-cycle-clockwise,2,2,[],True,True,51.02500000000005,22.425000000000132,28.599999999999913
sarsa,t527-final-r12,action-remap-swap-right-down,2,2,[],True,True,29.200000000000166,18.775000000000077,10.425000000000086
sarsa,t527-final-r12,observation-corruption-0.05,2,2,[],True,True,0.14999999999999947,2.7999999999999985,-2.649999999999999
